"ลำดับ","รหัสหน่วยงานกระทรวง","ชื่อหน่วยงานกระทรวง","รหัสหน่วยงานกรม","ชื่อหน่วยงานกรม","ปีงบประมาณ","ได้รับงบประมาณ(ลบ.)","เบิกจ่ายไป(ลบ.)","เบิกจ่ายไป(%)","เบิกจ่ายไป(%)"
"100","11000","กระทรวงดิจิทัลเพื่อเศรษฐกิจและสังคม","11007","สำนักงานพัฒนาธุรกรรมทางอิเล็กทรอนิกส์","2568","604.1562","604.1562","100.000000"
"101","11000","กระทรวงดิจิทัลเพื่อเศรษฐกิจและสังคม","11009","สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ","2568","2416.3013","1333.76778109","55.199000"
"102","11000","กระทรวงดิจิทัลเพื่อเศรษฐกิจและสังคม","11011","สำนักงานคณะกรรมการคุ้มครองข้อมูลส่วนบุคคล","2568","400.3803","400.3803","100.000000"
"103","11000","กระทรวงดิจิทัลเพื่อเศรษฐกิจและสังคม","11012","สถาบันข้อมูลขนาดใหญ่ (องค์การมหาชน)","2568","303.5554","303.5554","100.000000"
"104","12000","กระทรวงพลังงาน","12002","สำนักงานปลัดกระทรวงพลังงาน","2568","623.3543","589.07060684","94.500000"
"105","12000","กระทรวงพลังงาน","12003","กรมเชื้อเพลิงธรรมชาติ","2568","272.4902","233.46832287","85.680000"
"106","12000","กระทรวงพลังงาน","12004","กรมธุรกิจพลังงาน","2568","258.5599","261.33628972","101.074000"
"107","12000","กระทรวงพลังงาน","12005","กรมพัฒนาพลังงานทดแทนและอนุรักษ์พลังงาน","2568","1514.5364","1000.68022346","66.072000"
"108","12000","กระทรวงพลังงาน","12006","สำนักงานนโยบายและแผนพลังงาน","2568","181.0319","176.87181733","97.702000"
"109","13000","กระทรวงพาณิชย์","13002","สำนักงานปลัดกระทรวงพาณิชย์","2568","1801.2939","1698.98081451","94.320000"
"110","13000","กระทรวงพาณิชย์","13003","กรมการค้าต่างประเทศ","2568","396.8555","341.86290599","86.143000"
"111","13000","กระทรวงพาณิชย์","13004","กรมการค้าภายใน","2568","936.7312","842.89305385","89.982000"
"112","13000","กระทรวงพาณิชย์","13006","กรมเจรจาการค้าระหว่างประเทศ","2568","363.473","324.0816015","89.162000"
"113","13000","กระทรวงพาณิชย์","13007","กรมทรัพย์สินทางปัญญา","2568","485.9748","477.49512743","98.255000"
"114","13000","กระทรวงพาณิชย์","13008","กรมพัฒนาธุรกิจการค้า","2568","502.5756","488.96024309","97.291000"
"115","13000","กระทรวงพาณิชย์","13009","กรมส่งเสริมการค้าระหว่างประเทศ","2568","2268.6893","2022.02088905","89.127000"
"116","13000","กระทรวงพาณิชย์","13011","สถาบันส่งเสริมศิลปหัตถกรรมไทย (องค์การมหาชน)","2568","150.53","150.53","100.000000"
"117","13000","กระทรวงพาณิชย์","13012","สถาบันวิจัยและพัฒนาอัญมณีและเครื่องประดับแห่งชาติ (องค์การมหาชน)","2568","180.9679","180.9679","100.000000"
"118","13000","กระทรวงพาณิชย์","13013","สำนักงานนโยบายและยุทธศาสตร์การค้า","2568","172.844","170.83532756","98.838000"
"119","13000","กระทรวงพาณิชย์","13015","สถาบันระหว่างประเทศเพื่อการค้าและการพัฒนา (องค์การมหาชน)","2568","85.2951","85.2951","100.000000"
"120","15000","กระทรวงมหาดไทย","15002","สำนักงานปลัดกระทรวงมหาดไทย","2568","6277.1338","4151.42446703","66.136000"
"121","15000","กระทรวงมหาดไทย","15003","กรมการปกครอง","2568","50638.7153","48392.40978814","95.564000"
"122","15000","กระทรวงมหาดไทย","15004","กรมการพัฒนาชุมชน","2568","5609.2093","5475.94535697","97.624000"
"123","15000","กระทรวงมหาดไทย","15005","กรมที่ดิน","2568","7489.192","6171.70329419","82.408000"
"124","15000","กระทรวงมหาดไทย","15006","กรมป้องกันและบรรเทาสาธารณภัย","2568","6622.2949","2469.38467616","37.289000"
"125","15000","กระทรวงมหาดไทย","15007","กรมโยธาธิการและผังเมือง","2568","42018.2901","17164.10400633","40.849000"
"126","15000","กระทรวงมหาดไทย","15008","กรมส่งเสริมการปกครองท้องถิ่น","2568","175757.8671","164803.88396075","93.768000"
"127","16000","กระทรวงยุติธรรม","16002","สำนักงานปลัดกระทรวงยุติธรรม","2568","906.3514","780.17663603","86.079000"
"128","16000","กระทรวงยุติธรรม","16003","กรมคุมประพฤติ","2568","2175.3098","2202.26788721","101.239000"
"129","16000","กระทรวงยุติธรรม","16004","กรมคุ้มครองสิทธิและเสรีภาพ","2568","1009.5213","994.16611335","98.479000"
"130","16000","กระทรวงยุติธรรม","16005","กรมบังคับคดี","2568","1016.7892","1049.95477156","103.262000"
"131","16000","กระทรวงยุติธรรม","16006","กรมพินิจและคุ้มครองเด็กและเยาวชน","2568","2153.0823","2060.16784919","95.685000"
"132","16000","กระทรวงยุติธรรม","16007","กรมราชทัณฑ์","2568","16972.6533","15203.20405951","89.575000"
"133","16000","กระทรวงยุติธรรม","16008","กรมสอบสวนคดีพิเศษ","2568","1202.7462","1118.74833695","93.016000"
"134","16000","กระทรวงยุติธรรม","16009","สำนักงานกิจการยุติธรรม","2568","189.6189","124.34848257","65.578000"
"135","16000","กระทรวงยุติธรรม","16010","สถาบันนิติวิทยาศาสตร์","2568","552.515","419.38877204","75.905000"
"136","16000","กระทรวงยุติธรรม","16011","สำนักงานคณะกรรมการป้องกันและปราบปรามยาเสพติด","2568","2619.1383","2530.05388578","96.599000"
"137","16000","กระทรวงยุติธรรม","16013","สถาบันเพื่อการยุติธรรมแห่งประเทศไทย (องค์การมหาชน)","2568","161.638","161.638","100.000000"
"138","16000","กระทรวงยุติธรรม","16014","สถาบันอนุญาโตตุลาการ","2568","27.9756","27.9756","100.000000"
"139","17000","กระทรวงแรงงาน","17002","สำนักงานปลัดกระทรวงแรงงาน","2568","1351.3687","1181.07594338","87.398000"
"140","17000","กระทรวงแรงงาน","17003","กรมการจัดหางาน","2568","1177.4688","1152.47734618","97.878000"
"141","17000","กระทรวงแรงงาน","17004","กรมพัฒนาฝีมือแรงงาน","2568","1997.4108","1869.98214453","93.620000"
"142","17000","กระทรวงแรงงาน","17005","กรมสวัสดิการและคุ้มครองแรงงาน","2568","1143.0965","1079.69064468","94.453000"
"143","17000","กระทรวงแรงงาน","17006","สำนักงานประกันสังคม","2568","62314.7202","62357.33108925","100.068000"
"144","17000","กระทรวงแรงงาน","17007","สถาบันส่งเสริมความปลอดภัย อาชีวอนามัย และสภาพแวดล้อมในการทำงาน (องค์การมหาชน)","2568","64.3671","64.3671","100.000000"
"145","18000","กระทรวงวัฒนธรรม","18002","สำนักงานปลัดกระทรวงวัฒนธรรม","2568","2566.3192","2267.89854513","88.372000"
"146","18000","กระทรวงวัฒนธรรม","18003","กรมการศาสนา","2568","359.9352","339.09825251","94.211000"
"147","18000","กระทรวงวัฒนธรรม","18004","กรมศิลปากร","2568","2609.4749","2133.07316995","81.743000"
"148","18000","กระทรวงวัฒนธรรม","18005","กรมส่งเสริมวัฒนธรรม","2568","1363.361","1269.80094989","93.138000"
"149","18000","กระทรวงวัฒนธรรม","18006","สำนักงานศิลปวัฒนธรรมร่วมสมัย","2568","354.2424","205.83552969","58.106000"
"150","18000","กระทรวงวัฒนธรรม","18007","ศูนย์มานุษยวิทยาสิรินธร (องค์การมหาชน)","2568","126.5625","126.5625","100.000000"
"151","18000","กระทรวงวัฒนธรรม","18008","สถาบันบัณฑิตพัฒนศิลป์","2568","1196.6821","970.08662738","81.065000"
"152","18000","กระทรวงวัฒนธรรม","18009","หอภาพยนตร์ (องค์การมหาชน)","2568","119.2261","119.2261","100.000000"
"153","18000","กระทรวงวัฒนธรรม","18010","ศูนย์คุณธรรม (องค์การมหาชน)","2568","128.6961","128.6961","100.000000"
"154","20000","กระทรวงศึกษาธิการ","20002","สํานักงานปลัดกระทรวงศึกษาธิการ","2568","38275.8179","37933.89340602","99.107000"
"155","20000","กระทรวงศึกษาธิการ","20003","สำนักงานเลขาธิการสภาการศึกษา","2568","181.9191","176.65714442","97.108000"
"156","20000","กระทรวงศึกษาธิการ","20004","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","2568","261930.7984","272393.33198526","103.994000"
"157","20000","กระทรวงศึกษาธิการ","20006","สำนักงานคณะกรรมการการอาชีวศึกษา","2568","26080.5039","24819.98340201","95.167000"
"158","20000","กระทรวงศึกษาธิการ","20301","สถาบันส่งเสริมการสอนวิทยาศาสตร์และเทคโนโลยี","2568","1806.0725","1806.0725","100.000000"
"159","20000","กระทรวงศึกษาธิการ","20302","โรงเรียนมหิดลวิทยานุสรณ์","2568","350.1655","350.1655","100.000000"
"160","20000","กระทรวงศึกษาธิการ","20309","สำนักงานเลขาธิการคุรุสภา","2568","169.5431","169.5431","100.000000"
"161","20000","กระทรวงศึกษาธิการ","20310","สำนักงานคณะกรรมการส่งเสริมสวัสดิการและสวัสดิภาพครูและบุคลากรทางการศึกษา","2568","133.3086","133.3086","100.000000"
"162","20000","กระทรวงศึกษาธิการ","20311","สถาบันทดสอบทางการศึกษาแห่งชาติ (องค์การมหาชน)","2568","433.0577","433.0577","100.000000"
"163","20000","กระทรวงศึกษาธิการ","20332","สำนักงานรับรองมาตรฐานและประเมินคุณภาพการศึกษา (องค์การมหาชน)","2568","102.7264","102.7264","100.000000"
"164","20000","กระทรวงศึกษาธิการ","20334","กรมส่งเสริมการเรียนรู้","2568","11310.6886","11123.76267179","98.347000"
"165","21000","กระทรวงสาธารณสุข","21002","สำนักงานปลัดกระทรวงสาธารณสุข","2568","120870.15","125984.52745576","104.231000"
"166","21000","กระทรวงสาธารณสุข","21003","กรมการแพทย์","2568","8117.7126","7597.24162288","93.588000"
"167","21000","กระทรวงสาธารณสุข","21004","กรมควบคุมโรค","2568","3806.5336","3467.62290701","91.097000"
"168","21000","กระทรวงสาธารณสุข","21005","กรมการแพทย์แผนไทยและการแพทย์ทางเลือก","2568","376.9765","370.4477739","98.268000"
"169","21000","กระทรวงสาธารณสุข","21006","กรมวิทยาศาสตร์การแพทย์","2568","1373.8919","1406.23114502","102.354000"
